Antenna 1Antenna2,,u,v,w,Cos,Sin
90,17,-28.088402,9.567977,11.399726,16.716801,-5.10688
90,18,-22.282803,0.461412,5.495525,4.804729,-5.1969
90,19,-15.375388,-17.175331,-2.780789,-2.907079,10.471913
90,20,-4.185992,-1.826691,5.792936,-3.796081,-17.56538
90,21,-11.810406,-20.322754,16.809582,15.868649,-6.186312
90,22,-13.272492,-0.77458,2.195641,-3.867183,-1.357288
90,23,-26.208969,-9.080279,2.525869,10.65704,24.484062
90,24,-8.573968,-25.164804,12.780762,-8.382316,-2.978791
90,25,-1.142863,9.227864,21.313805,11.426037,7.254076
90,26,5.59054,-7.72476,12.352633,14.054033,-13.948051
90,27,-13.551412,0.647827,8.975751,0.457461,-6.886604
90,28,-31.863436,-3.753069,5.255847,6.694129,-1.663923
90,29,-28.120323,-12.759889,-1.784027,17.013842,5.773901
90,30,2.891846,16.949444,4.081342,1.945799,18.20668
90,31,-21.629513,1.857763,1.459347,-12.47064,0.542457
90,32,-8.688379,-10.505208,7.370082,9.482854,-5.509967
90,33,12.191717,7.008078,11.055058,2.587299,-7.139505
90,34,-6.968441,-5.272359,-8.134801,-19.952379,0.189443
90,35,3.819193,8.131203,14.236536,6.895896,-7.624929
90,36,-25.250896,3.864702,1.586783,3.466287,-10.615955
90,37,-29.911901,-3.206977,8.211746,-5.6469,1.53986
90,38,-10.947396,-18.036423,13.988539,-5.863129,-6.611906
90,39,2.798569,-29.433514,15.005041,-0.960635,-5.120225
90,40,-31.132608,7.568339,9.414745,6.694674,0.286996
90,41,-10.144174,-7.852164,11.704773,-12.00447,7.291403
90,42,-0.166528,6.619753,7.206191,5.134371,-10.285167
90,43,-17.123486,4.402226,20.703426,7.791909,-3.57762
90,44,-15.447383,9.687055,16.960936,-0.873579,-1.662241
90,45,-20.408108,15.350387,11.88631,11.682928,-9.505381
90,46,-6.743846,1.13287,-8.464093,-1.064855,-0.507683
90,47,-32.08931,-7.539465,-3.028084,6.664502,0.227661
90,48,-22.233168,3.125546,16.482141,5.122167,4.15661
90,49,-8.847857,-28.495247,3.827639,-7.87638,1.542589
90,50,-7.474153,-1.119702,-11.282176,2.587332,0.946836
90,51,-19.248272,-8.608537,18.606209,9.053545,-1.029726
90,52,1.33625,-3.283868,18.905556,18.290649,-9.228811
90,53,-22.677687,-8.099585,-9.747827,-7.62372,-9.615259
90,54,-22.393234,13.433103,14.189922,-4.43054,4.623851
90,55,-7.29906,17.26366,5.684462,8.003196,14.29493
90,56,-22.058926,11.051239,13.95751,-9.098883,-0.571299
90,57,-14.04551,-7.916043,23.174633,5.166484,-12.409881
90,58,-10.935669,13.498594,-0.746316,1.282491,-0.858746
90,59,-17.851028,2.38467,20.957422,-5.975528,3.746724
90,60,-33.641434,2.262007,10.226401,13.394781,1.644811
90,61,-20.862005,17.410017,-1.3724,-2.19764,-5.832571
90,62,-21.706291,-9.665709,8.334039,9.774941,-4.375998
90,63,-20.160746,2.615379,-1.879878,-2.656643,-5.998856
90,64,-7.7197,12.108974,0.62482,2.040763,5.514615
90,65,-4.290553,16.194576,16.097347,5.607638,-10.648001
90,66,3.881594,9.397392,29.808506,4.343626,6.645737
90,67,-37.147491,6.656998,6.41854,2.73997,2.91828
90,68,-8.135363,1.530461,3.046834,3.582652,-6.382367
90,69,-8.154814,-11.760703,9.760152,11.371169,-15.780062
90,70,-21.308826,0.999504,5.759849,-2.862139,-14.383924
90,71,-5.151005,9.055915,12.850916,7.574738,-9.171202
90,72,-17.085464,-7.24444,11.275878,7.547901,5.223382
90,73,-15.712057,-6.446789,11.136755,-5.109829,-6.805805
90,74,7.027805,13.317017,14.985502,-3.027614,9.39137
90,75,-12.24847,7.700909,7.38644,1.115785,9.48654
90,76,-4.870847,0.816762,11.268518,0.084767,8.115157
90,77,-10.3183,-0.018939,4.74065,-16.079189,-8.11397
90,78,-35.794983,14.08541,13.139907,9.168296,2.407583
90,79,-18.496367,-4.093199,-2.315211,-7.282862,-7.294595
90,80,-14.109018,1.523547,6.015795,-4.905039,0.57022
90,81,-4.652006,0.300641,3.37604,0.651944,7.787067
90,82,-18.448992,5.189292,9.106954,-6.657369,-3.795807
90,83,-14.514267,-11.542161,18.4524,-1.819446,9.584981
90,84,-5.222744,-13.486997,3.18772,10.782893,-9.093684
90,85,-27.355133,-9.332352,20.169128,17.169355,1.480199
90,86,-7.209811,-21.473305,18.592203,2.681932,-23.084639
90,87,-14.114836,-6.313596,28.567585,-20.316444,3.305886
90,88,-13.334164,5.605332,9.797205,7.162985,1.836502
90,89,-11.058138,7.289788,10.113788,12.875248,-8.905066
91,0,-0.82705,7.322725,-14.229458,8.464029,-28.947323
91,1,8.846556,9.56848,11.688584,7.759177,9.165127
91,2,1.068703,20.664383,-9.572985,-1.539683,3.14222
91,3,9.897021,6.835238,-2.167438,2.87384,-5.27175
91,4,-14.374639,7.339478,-7.647407,-3.765533,2.590134
91,5,-11.031255,5.258973,-6.94215,17.293886,2.140591
91,6,-11.276753,-15.169553,-25.511002,-11.524796,5.095955
91,7,13.160959,27.396667,-17.955215,3.93264,-2.055621
91,8,8.755782,3.489923,-26.046013,9.950163,5.452964
91,9,15.936203,12.966342,-9.220213,19.188322,-14.069977
91,10,-2.534766,20.397518,-6.225454,-4.540609,6.471136
91,11,6.775608,14.01524,-26.242294,-1.208709,-19.680233
91,12,4.253776,-10.220634,-8.854046,14.879314,-2.607017
91,13,-8.161389,1.659035,-0.583591,4.940443,-0.079573
91,14,13.582442,-5.403481,-16.531334,-6.748826,0.006202
91,15,-7.793714,20.934158,-4.369167,2.562092,13.955593
91,16,-1.727805,16.713585,-10.31372,1.113224,-4.124145
91,17,-13.631874,19.129583,-7.41031,-8.194267,10.735806
91,18,-7.826275,10.023018,-13.31451,17.137321,0.267226
91,19,-0.918862,-7.613725,-21.590824,19.687614,-4.05225
91,20,10.270535,7.734916,-13.017099,0.270375,4.388943
91,21,2.646121,-10.761147,-2.000454,6.220718,0.10199
91,22,1.184034,8.787026,-16.614395,10.659399,15.636194
91,23,-11.752441,0.481327,-16.284166,5.250066,8.867464
91,24,5.882559,-15.603198,-6.029274,1.900601,7.736954
91,25,13.313663,18.789471,2.503769,-1.12755,-2.065249
91,26,20.047066,1.836847,-6.457402,4.159987,4.859371
91,27,0.905115,10.209434,-9.834285,-14.945118,-6.491089
91,28,-17.40691,5.808537,-13.554188,5.523214,10.984676
91,29,-13.663797,-3.198282,-20.594063,6.344751,-10.344749
91,30,17.348372,26.511051,-14.728693,17.003048,6.498511
91,31,-7.172986,11.41937,-17.350689,7.072713,18.986515
91,32,5.768147,-0.943602,-11.439954,19.732195,20.170174
91,33,26.648243,16.569685,-7.754978,8.533113,-1.563433
91,34,7.488086,4.289248,-26.944836,-0.620264,-0.174011
91,35,18.275719,17.69281,-4.5735,8.438404,-7.131152
91,36,-10.79437,13.42631,-17.223253,10.199755,-2.15702
91,37,-15.455375,6.35463,-10.598289,-7.40688,-4.076574
91,38,3.50913,-8.474816,-4.821497,-4.46723,-6.100504
91,39,17.255095,-19.871906,-3.804995,-0.417625,13.586748
91,40,-16.676083,17.129946,-9.39529,-0.236364,0.940639
91,41,4.312353,1.709443,-7.105262,15.345367,11.846148
91,42,14.289999,16.18136,-11.603845,0.495503,-4.390924
91,43,-2.666959,13.963833,1.89339,-1.524563,16.238625
91,44,-0.990856,19.248661,-1.849101,-13.468491,7.812764
91,45,-5.951581,24.911993,-6.923726,-4.40772,-5.997382
91,46,7.71268,10.694477,-27.274128,-6.560163,-10.673376
91,47,-17.632786,2.022141,-21.83812,-7.605513,-2.097383
91,48,-7.776641,12.687153,-2.327894,2.878728,1.448744
91,49,5.60867,-18.93364,-14.982397,-6.062265,3.936675
91,50,6.982374,8.441905,-30.092213,5.22026,-4.431975
91,51,-4.791746,0.95307,-0.203826,12.609291,2.244106
91,52,15.792777,6.277739,0.095521,10.436509,12.332137
91,53,-8.22116,1.462022,-28.557861,-0.654118,-7.07517
91,54,-7.936707,22.994709,-4.620113,-2.30114,5.421129
91,55,7.157466,26.825268,-13.125574,3.233879,10.477324
91,56,-7.602398,20.612846,-4.852526,0.440125,-4.904206
91,57,0.411016,1.645564,4.364597,0.074874,-9.697287
91,58,3.520858,23.0602,-19.556351,6.030335,-6.655439
91,59,-3.394501,11.946277,2.147387,14.720298,10.329067
91,60,-19.184906,11.823614,-8.583634,14.169098,1.646022
91,61,-6.405478,26.971622,-20.182436,-13.392702,-8.936696
91,62,-7.249765,-0.104102,-10.475997,-0.127404,-0.29718
91,63,-5.70422,12.176986,-20.689915,7.480893,-13.9204
91,64,6.736827,21.67058,-18.185215,-4.940705,14.260485
91,65,10.165974,25.756184,-2.712687,16.000423,14.538996
91,66,18.33812,18.959,10.998471,0.268875,-10.267632
91,67,-22.690968,16.218605,-12.391496,10.789046,-2.019668
91,68,6.321164,11.092068,-15.763201,20.107325,-4.210122
91,69,6.301713,-2.199097,-9.049884,6.175434,5.791941
91,70,-6.852301,10.561111,-13.050187,-1.528636,3.337937
91,71,9.305522,18.617521,-5.95912,1.639078,-1.317517
91,72,-2.628938,2.317167,-7.534158,1.549708,5.721601
91,73,-1.255531,3.114818,-7.673281,-7.636249,-19.300039
91,74,21.484331,22.878624,-3.824533,10.624028,-1.587196
91,75,2.208056,17.262516,-11.423596,15.15901,0.460929
91,76,9.58568,10.378369,-7.541517,18.508987,-6.710945
91,77,4.138227,9.542668,-14.069386,-14.320572,4.504714
91,78,-21.338459,23.647017,-5.670129,6.265125,1.636249
91,79,-4.039841,5.468408,-21.125248,1.081266,-4.568559
91,80,0.347508,11.085154,-12.794241,1.241703,-7.158103
91,81,9.804521,9.862248,-15.433996,-5.600396,-7.658296
91,82,-3.992465,14.750898,-9.703082,-0.390153,-15.031004
91,83,-0.05774,-1.980555,-0.357635,10.720448,-14.246294
91,84,9.233783,-3.92539,-15.622315,7.751305,-1.439916
91,85,-12.898606,0.229255,1.359093,11.743622,1.993996
91,86,7.246716,-11.911698,-0.217833,-5.852054,-3.818829
91,87,0.341691,3.248011,9.75755,-5.119683,-12.121949
91,88,1.122363,15.166939,-9.012831,-12.192143,3.383213
91,89,3.398388,16.851395,-8.696248,2.756939,7.229396
91,90,14.456527,9.561606,-18.810036,-2.355457,7.366205
92,0,-11.959395,-11.363027,-4.578416,0.34377,3.666066
92,1,-2.28579,-9.117271,21.339626,3.477274,-4.630372
92,2,-10.063643,1.978631,0.078057,13.831142,-0.284458
92,3,-1.235324,-11.850513,7.483605,-7.809071,-0.870409
92,4,-25.506985,-11.346273,2.003635,-7.092211,-0.540792
92,5,-22.163601,-13.426779,2.708892,6.199533,-4.351877
92,6,-22.4091,-33.855305,-15.859959,10.842216,-1.037282
92,7,2.028613,8.710915,-8.304173,21.420544,10.745926
92,8,-2.376564,-15.195829,-16.394972,8.325366,6.295527
92,9,4.803857,-5.71941,0.430829,2.80877,-5.900555
92,10,-13.667112,1.711765,3.425588,6.703692,2.274015
92,11,-4.356738,-4.670512,-16.591253,-3.186861,-3.844649
92,12,-6.87857,-28.906385,0.796996,11.640986,-3.252666
92,13,-19.293736,-17.026718,9.067451,6.361272,-2.584237
92,14,2.450096,-24.089233,-6.880291,0.226312,2.575536
92,15,-18.92606,2.248406,5.281876,3.152435,1.554165
92,16,-12.860151,-1.972167,-0.662677,-4.005705,15.568736
92,17,-24.764221,0.443831,2.240733,-2.303698,-3.427694
92,18,-18.958622,-8.662734,-3.663468,10.371702,-5.964019
92,19,-12.051208,-26.299477,-11.939783,-3.637694,0.532235
92,20,-0.861812,-10.950836,-3.366057,15.24129,11.649062
92,21,-8.486225,-29.446899,7.650588,10.855038,1.687137
92,22,-9.948312,-9.898726,-6.963353,20.868164,-2.551636
92,23,-22.884789,-18.204426,-6.633124,-9.626653,-4.814225
92,24,-5.249787,-34.288948,3.621768,8.087861,2.163337
92,25,2.181317,0.103719,12.154811,-9.83276,7.308213
92,26,8.914721,-16.848904,3.19364,18.669794,10.077518
92,27,-10.227231,-8.476318,-0.183243,7.791224,-0.21613
92,28,-28.539255,-12.877214,-3.903146,10.049862,5.850888
92,29,-24.796143,-21.884033,-10.943021,-3.085433,4.039932
92,30,6.216026,7.825298,-5.077651,-10.632629,7.190996
92,31,-18.305332,-7.266382,-7.699646,9.842474,4.183388
92,32,-5.364198,-19.629353,-1.788912,0.56125,5.359633
92,33,15.515898,-2.116067,1.896064,6.681063,-3.883796
92,34,-3.64426,-14.396504,-17.293795,10.81389,2.525592
92,35,7.143373,-0.992943,5.077543,-4.356326,-6.251219
92,36,-21.926716,-5.259442,-7.57221,-11.349505,2.472703
92,37,-26.587721,-12.331122,-0.947247,3.894407,0.991575
92,38,-7.623215,-27.160568,4.829545,10.320683,1.359102
92,39,6.122749,-38.557659,5.846047,9.423569,-0.278487
92,40,-27.808428,-1.555806,0.255752,8.724505,-14.631529
92,41,-6.819993,-16.976309,2.54578,11.205633,-17.158588
92,42,3.157653,-2.504392,-1.952802,9.685071,-11.061348
92,43,-13.799305,-4.721919,11.544432,12.354667,-10.211058
92,44,-12.123202,0.562909,7.801942,5.869093,-4.046803
92,45,-17.083927,6.226241,2.727316,-4.389513,15.183119
92,46,-3.419666,-7.991275,-17.623087,1.196063,-2.579799
92,47,-28.765131,-16.66361,-12.187078,6.444826,4.805394
92,48,-18.908987,-5.998599,7.323149,-8.333462,-14.387953
92,49,-5.523676,-37.619392,-5.331354,-11.80131,7.360215
92,50,-4.149972,-10.243847,-20.44117,-0.476059,11.003991
92,51,-15.924092,-17.732681,9.447216,3.660024,-20.096815
92,52,4.660431,-12.408013,9.746563,13.498478,13.353978
92,53,-19.353506,-17.22373,-18.90682,-13.97239,7.666267
92,54,-19.069054,4.308957,5.030929,0.819351,-17.848309
92,55,-3.97488,8.139515,-3.474532,18.015697,-3.112798
92,56,-18.734745,1.927094,4.798516,3.764579,-14.157074
92,57,-10.72133,-17.040188,14.015639,5.082905,-6.868489
92,58,-7.611488,4.374449,-9.90531,2.678283,-5.004455
92,59,-14.526847,-6.739476,11.798429,2.989426,-4.8716
92,60,-30.317251,-6.862138,1.067408,3.2799,-4.706852
92,61,-17.537825,8.285872,-10.531394,-8.272153,-7.453988
92,62,-18.382111,-18.789854,-0.824955,13.460487,-0.449397
92,63,-16.836565,-6.508766,-11.038872,-14.970872,-7.013378
92,64,-4.395519,2.984828,-8.534174,6.449886,4.322209
92,65,-0.966372,7.070432,6.938355,22.024776,3.593602
92,66,7.205774,0.273247,20.649513,9.703623,-3.892745
92,67,-33.823311,-2.467147,-2.740453,3.115668,-2.459991
92,68,-4.811182,-7.593684,-6.112159,11.045253,4.492982
92,69,-4.830633,-20.88485,0.601159,9.325596,15.635787
92,70,-17.984646,-8.12464,-3.399145,18.190598,-9.804911
92,71,-1.826824,-0.068231,3.691922,12.727104,7.470445
92,72,-13.761284,-16.368584,2.116884,-5.436572,-7.279483
92,73,-12.387877,-15.570934,1.977762,-12.114057,-24.111263
92,74,10.351986,4.192871,5.826509,8.394131,-22.484301
92,75,-8.92429,-1.423236,-1.772554,-8.652123,11.787738
92,76,-1.546666,-8.307383,2.109525,6.863624,-14.542002
92,77,-6.994119,-9.143084,-4.418344,7.003967,-9.857272
92,78,-32.470802,4.961265,3.980913,9.65404,-0.239769
92,79,-15.172186,-13.217344,-11.474205,6.303327,-21.048092
92,80,-10.784838,-7.600598,-3.143198,-11.313995,-3.171438
92,81,-1.327826,-8.823503,-5.782954,5.372416,2.544184
92,82,-15.124811,-3.934853,-0.05204,-10.701745,0.126943
92,83,-11.190086,-20.666306,9.293406,-3.344642,-6.66871
92,84,-1.898563,-22.611141,-5.971273,3.663026,3.509905
92,85,-24.030952,-18.456497,11.010135,7.411904,13.038744
92,86,-3.88563,-30.59745,9.433209,10.921129,14.069599
92,87,-10.790655,-15.437741,19.408592,-3.567722,-10.936472
92,88,-10.009983,-3.518813,0.638212,-7.629629,9.828983
92,89,-7.733958,-1.834357,0.954794,1.768398,8.725087
92,90,3.324181,-9.124146,-9.158994,-1.099,16.00691
92,91,-11.132346,-18.685753,9.651042,8.632911,-14.335535
93,0,-13.492524,10.773909,10.640141,10.374864,-6.88007
93,1,-3.818919,13.019664,36.558182,9.305847,0.882584
93,2,-11.596772,24.115566,15.296615,-13.645872,6.283962
93,3,-2.768453,10.286421,22.702162,6.328531,13.160038
93,4,-27.040113,10.790661,17.222193,14.921818,3.289513
93,5,-23.69673,8.710155,17.92745,-5.893879,-14.564523
93,6,-23.942228,-11.718369,-0.641401,0.454912,-2.906053
93,7,0.495484,30.847851,6.914384,7.686108,-2.89066
93,8,-3.909693,6.941106,-1.176414,11.1856,0.193024
93,9,3.270728,16.417524,15.649386,9.214927,-0.922724
93,10,-15.200241,23.848701,18.644146,14.491766,-10.669814
93,11,-5.889866,17.466423,-1.372696,-7.054914,2.538201
93,12,-8.411698,-6.76945,16.015553,6.717257,1.775937
93,13,-20.826864,5.110218,24.286009,6.062626,-2.265462
93,14,0.916967,-1.952298,8.338266,24.698988,-10.460766
93,15,-20.459188,24.385342,20.500433,14.364893,9.600599
93,16,-14.39328,20.164768,14.55588,12.331942,-9.565496
93,17,-26.297348,22.580767,17.45929,6.583129,-2.879847
93,18,-20.491749,13.474201,11.555089,-10.594307,5.1851
93,19,-13.584336,-4.162541,3.278774,10.790303,-3.52011
93,20,-2.39494,11.186099,11.8525,11.688569,-13.363714
93,21,-10.019354,-7.309964,22.869144,9.29637,3.060905
93,22,-11.481441,12.23821,8.255204,-2.559512,-10.186515
93,23,-24.417915,3.93251,8.585433,10.083557,-5.151682
93,24,-6.782916,-12.152015,18.840324,-4.319101,-5.685453
93,25,0.648189,22.240654,27.373367,17.067524,-9.067248
93,26,7.381592,5.288031,18.412197,-1.143437,-6.915777
93,27,-11.76036,13.660617,15.035315,-20.310463,5.982251
93,28,-30.072384,9.259721,11.315411,6.528896,-22.748043
93,29,-26.329273,0.252901,4.275537,-1.195454,14.41514
93,30,4.682898,29.962234,10.140905,-6.053391,-4.562016
93,31,-19.838461,14.870553,7.51891,-2.437989,-15.243851
93,32,-6.897327,2.507582,13.429646,-1.530297,9.715378
93,33,13.982769,20.020868,17.11462,14.917788,-0.839176
93,34,-5.177389,7.740431,-2.075237,16.111385,-5.950265
93,35,5.610245,21.143993,20.296101,-9.228976,2.413584
93,36,-23.459845,16.877493,7.646347,-7.119131,-0.457047
93,37,-28.12085,9.805813,14.27131,6.658161,9.532147
93,38,-9.156344,-5.023633,20.048101,7.244261,-15.988096
93,39,4.589621,-16.420723,21.064604,4.436282,-9.918875
93,40,-29.341557,20.581129,15.474309,11.446962,2.426508
93,41,-8.353122,5.160626,17.764338,5.013684,2.860306
93,42,1.624524,19.632544,13.265755,2.457391,9.27011
93,43,-15.332434,17.415016,26.762989,17.503952,-2.552257
93,44,-13.656331,22.699844,23.020498,-2.711622,5.576161
93,45,-18.617056,28.363176,17.945873,-1.502631,-12.870661
93,46,-4.952795,14.14566,-2.40453,10.248471,-20.460104
93,47,-30.29826,5.473325,3.03148,8.410614,-2.991341
93,48,-20.442116,16.138336,22.541706,-3.369418,-10.937101
93,49,-7.056805,-15.482457,9.887203,-2.916316,0.89046
93,50,-5.683101,11.893088,-5.222612,-9.633684,0.96107
93,51,-17.457222,4.404253,24.665773,-4.050056,3.40409
93,52,3.127302,9.728922,24.96512,-0.43951,-13.866182
93,53,-20.886635,4.913205,-3.688263,3.402972,-2.812161
93,54,-20.602182,26.445892,20.249485,-11.732984,7.090329
93,55,-5.508008,30.276451,11.744025,9.68996,-1.038655
93,56,-20.267872,24.06403,20.017073,15.164935,2.556928
93,57,-12.254458,5.096747,29.234196,1.231228,9.548516
93,58,-9.144617,26.511383,5.313248,13.889172,-0.60884
93,59,-16.059975,15.39746,27.016987,1.907319,0.020842
93,60,-31.85038,15.274797,16.285965,8.519821,6.385374
93,61,-19.070953,30.422806,4.687163,-14.63925,-1.039966
93,62,-19.915241,3.347081,14.393602,1.242684,-10.961645
93,63,-18.369694,15.628169,4.179686,7.323675,-7.514738
93,64,-5.928648,25.121763,6.684383,-13.843241,2.800931
93,65,-2.499501,29.207367,22.156912,-1.981608,-5.37809
93,66,5.672646,22.410183,35.868073,-7.499527,1.510532
93,67,-35.356441,19.669788,12.478104,2.571526,-0.670238
93,68,-6.34431,14.543251,9.106398,8.053815,12.011322
93,69,-6.363762,1.252087,15.819715,12.027198,5.876427
93,70,-19.517776,14.012295,11.819412,9.071018,11.055332
93,71,-3.359953,22.068705,18.91048,11.780073,-6.121719
93,72,-15.294413,5.768351,17.335442,2.42934,-7.524152
93,73,-13.921005,6.566001,17.19632,-8.12956,-0.533085
93,74,8.818857,26.329807,21.045067,-6.365985,1.688227
93,75,-10.457418,20.713699,13.446003,-6.800061,2.084568
93,76,-3.079795,13.829553,17.328083,4.410355,-12.108863
93,77,-8.527248,12.993852,10.800213,1.185963,-10.611333
93,78,-34.003933,27.0982,19.199471,9.208973,13.728114
93,79,-16.705315,8.919591,3.744352,-0.017298,14.494074
93,80,-12.317966,14.536337,12.075359,-3.834921,18.947634
93,81,-2.860954,13.313432,9.435603,-9.499747,-16.378836
93,82,-16.65794,18.202082,15.166517,4.5363,0.445965
93,83,-12.723215,1.470629,24.511963,10.013433,-5.748673
93,84,-3.431692,-0.474207,9.247284,2.06069,8.714986
93,85,-25.564081,3.680438,26.228691,-8.804627,-9.137835
93,86,-5.418759,-8.460515,24.651768,3.619661,-0.021458
93,87,-12.323784,6.699194,34.627151,-5.577047,-0.446792
93,88,-11.543112,18.618122,15.856769,-8.678894,-6.883371
93,89,-9.267086,20.302578,16.173351,-5.450916,12.61544
93,90,1.791052,13.01279,6.059564,-0.511917,-8.401641
93,91,-12.665475,3.451183,24.869598,-3.599519,13.319004
93,92,-1.533129,22.136936,15.218557,-0.753357,11.894089
94,0,8.104802,2.740212,-14.311724,-1.585829,8.744358
94,1,17.778408,4.985968,11.606318,21.675827,-16.481407
94,2,10.000554,16.081871,-9.655251,13.207836,2.706354
94,3,18.828873,2.252725,-2.249703,11.314909,-8.547647
94,4,-5.442787,2.756965,-7.729673,-2.497552,0.384229
94,5,-2.099403,0.67646,-7.024416,-1.454907,7.111356
94,6,-2.344902,-19.752066,-25.593266,-7.708016,2.989578
94,7,22.092812,22.814154,-18.037481,0.981891,12.525028
94,8,17.687634,-1.09259,-26.128281,10.916275,8.079324
94,9,24.868053,8.383829,-9.302479,-2.956064,-20.969925
94,10,6.397086,15.815004,-6.30772,13.329285,5.150332
94,11,15.70746,9.432728,-26.324562,2.40612,1.345918
94,12,13.185628,-14.803146,-8.936312,8.152354,2.690262
94,13,0.770462,-2.923478,-0.665856,0.864495,-2.54771
94,14,22.514294,-9.985994,-16.6136,2.768007,1.045807
94,15,1.138138,16.351646,-4.451433,3.249284,8.578552
